app_id,pricing_plan_id,feature
88ed7ece-f8f7-48f0-af85-e8d0ab4a1d2d,d6e49a3c-2f9f-4bfa-8c26-5d024faf2241,5 Entries
88ed7ece-f8f7-48f0-af85-e8d0ab4a1d2d,d6e49a3c-2f9f-4bfa-8c26-5d024faf2241,Custom HTML
7238abeb-b83b-44a9-bc0f-922b6ccdf90f,d6e49a3c-2f9f-4bfa-8c26-5d024faf2241,40% OFF YEARLY PLANS THRU CYBER MONDAY!
002eac81-2169-452d-8491-7125b6d3855f,0ef0087f-3ae5-4dbc-84e0-193b576d82ed,For stores on Basic Shopify plan
002eac81-2169-452d-8491-7125b6d3855f,0ef0087f-3ae5-4dbc-84e0-193b576d82ed,All current and future apps Included
002eac81-2169-452d-8491-7125b6d3855f,0ef0087f-3ae5-4dbc-84e0-193b576d82ed,Unlimited usage
7238abeb-b83b-44a9-bc0f-922b6ccdf90f,d6e49a3c-2f9f-4bfa-8c26-5d024faf2241,No POWr logo
7238abeb-b83b-44a9-bc0f-922b6ccdf90f,d6e49a3c-2f9f-4bfa-8c26-5d024faf2241,10 Entries
7238abeb-b83b-44a9-bc0f-922b6ccdf90f,d6e49a3c-2f9f-4bfa-8c26-5d024faf2241,Custom HTML
002eac81-2169-452d-8491-7125b6d3855f,0ef0087f-3ae5-4dbc-84e0-193b576d82ed,Integrated with Multi-Currency
002eac81-2169-452d-8491-7125b6d3855f,0ef0087f-3ae5-4dbc-84e0-193b576d82ed,Priority support
7238abeb-b83b-44a9-bc0f-922b6ccdf90f,d6e49a3c-2f9f-4bfa-8c26-5d024faf2241,Search Bar
7238abeb-b83b-44a9-bc0f-922b6ccdf90f,d6e49a3c-2f9f-4bfa-8c26-5d024faf2241,Half-Width Sections
ecaec466-1bd1-4191-8603-b812f1d43797,0ef0087f-3ae5-4dbc-84e0-193b576d82ed,For stores on Shopify plan
0867fd0b-b063-4dd1-a912-3f38beb5dca6,d6e49a3c-2f9f-4bfa-8c26-5d024faf2241,40% OFF YEARLY PLANS THRU CYBER MONDAY!
ecaec466-1bd1-4191-8603-b812f1d43797,0ef0087f-3ae5-4dbc-84e0-193b576d82ed,All current and future apps Included
ecaec466-1bd1-4191-8603-b812f1d43797,0ef0087f-3ae5-4dbc-84e0-193b576d82ed,Unlimited usage
ecaec466-1bd1-4191-8603-b812f1d43797,0ef0087f-3ae5-4dbc-84e0-193b576d82ed,Integrated with Multi-Currency
0867fd0b-b063-4dd1-a912-3f38beb5dca6,d6e49a3c-2f9f-4bfa-8c26-5d024faf2241,No POWr logo
0867fd0b-b063-4dd1-a912-3f38beb5dca6,d6e49a3c-2f9f-4bfa-8c26-5d024faf2241,15 Entries
0867fd0b-b063-4dd1-a912-3f38beb5dca6,d6e49a3c-2f9f-4bfa-8c26-5d024faf2241,Custom HTML
ecaec466-1bd1-4191-8603-b812f1d43797,0ef0087f-3ae5-4dbc-84e0-193b576d82ed,Priority support
e10045be-89f9-40d2-89fc-fa918506b03d,0ef0087f-3ae5-4dbc-84e0-193b576d82ed,For stores on Advanced Shopify plan
0867fd0b-b063-4dd1-a912-3f38beb5dca6,d6e49a3c-2f9f-4bfa-8c26-5d024faf2241,Search Bar
0867fd0b-b063-4dd1-a912-3f38beb5dca6,d6e49a3c-2f9f-4bfa-8c26-5d024faf2241,Custom CSS + JS
e10045be-89f9-40d2-89fc-fa918506b03d,0ef0087f-3ae5-4dbc-84e0-193b576d82ed,All current and future apps Included
e10045be-89f9-40d2-89fc-fa918506b03d,0ef0087f-3ae5-4dbc-84e0-193b576d82ed,Unlimited usage
7c464bf1-04af-4f6d-aa77-d0d95720747a,d6e49a3c-2f9f-4bfa-8c26-5d024faf2241,40% OFF YEARLY PLANS THRU CYBER MONDAY!
7c464bf1-04af-4f6d-aa77-d0d95720747a,d6e49a3c-2f9f-4bfa-8c26-5d024faf2241,As Pro +
7c464bf1-04af-4f6d-aa77-d0d95720747a,d6e49a3c-2f9f-4bfa-8c26-5d024faf2241,Unlimited Entries
e10045be-89f9-40d2-89fc-fa918506b03d,0ef0087f-3ae5-4dbc-84e0-193b576d82ed,Integrated with Multi-Currency
e10045be-89f9-40d2-89fc-fa918506b03d,0ef0087f-3ae5-4dbc-84e0-193b576d82ed,Priority support
7c464bf1-04af-4f6d-aa77-d0d95720747a,d6e49a3c-2f9f-4bfa-8c26-5d024faf2241,FREE Business Upgrade for all 50 POWr Plugins
d3231424-8afa-426b-8af3-0ed4a7d49046,0ef0087f-3ae5-4dbc-84e0-193b576d82ed,For stores on Shopify Plus plan
d3231424-8afa-426b-8af3-0ed4a7d49046,0ef0087f-3ae5-4dbc-84e0-193b576d82ed,All current and future apps Included
d3231424-8afa-426b-8af3-0ed4a7d49046,0ef0087f-3ae5-4dbc-84e0-193b576d82ed,Unlimited usage
d3231424-8afa-426b-8af3-0ed4a7d49046,0ef0087f-3ae5-4dbc-84e0-193b576d82ed,Integrated with Multi-Currency
d3231424-8afa-426b-8af3-0ed4a7d49046,0ef0087f-3ae5-4dbc-84e0-193b576d82ed,Priority support
0f5b1307-452e-4f22-b86c-ce92722be20d,3c89c108-4858-4b07-893a-460ea5a0d91a,Import unlimited products
0f5b1307-452e-4f22-b86c-ce92722be20d,3c89c108-4858-4b07-893a-460ea5a0d91a,Premium support
fc08be8f-703c-4ebe-8356-36cbddd3dcff,c382563a-9cd7-4b62-ae17-50c4073e47f3,Up to 20 lines per export
fc08be8f-703c-4ebe-8356-36cbddd3dcff,c382563a-9cd7-4b62-ae17-50c4073e47f3,Advanced filters e.g. previous month
fc08be8f-703c-4ebe-8356-36cbddd3dcff,c382563a-9cd7-4b62-ae17-50c4073e47f3,Custom column names and order
fc08be8f-703c-4ebe-8356-36cbddd3dcff,c382563a-9cd7-4b62-ae17-50c4073e47f3,Scheduler
fc08be8f-703c-4ebe-8356-36cbddd3dcff,c382563a-9cd7-4b62-ae17-50c4073e47f3,"Save to Dropbox, FTP, Google Drive"
678f639c-53de-4880-811b-7e474a2840bd,04aa830a-7517-42fa-be5e-84d449a85f65,Free Forever
678f639c-53de-4880-811b-7e474a2840bd,04aa830a-7517-42fa-be5e-84d449a85f65,1 Warning
c0c0df7d-8786-41ee-8907-1a11040f99dc,733fd831-b85f-471f-853f-ab43975661c9,Free Shipping Bar
c0c0df7d-8786-41ee-8907-1a11040f99dc,733fd831-b85f-471f-853f-ab43975661c9,Rich Text Editor
46972958-dff9-4e14-9add-10f12c05ae45,c382563a-9cd7-4b62-ae17-50c4073e47f3,the same as the basic version
678f639c-53de-4880-811b-7e474a2840bd,04aa830a-7517-42fa-be5e-84d449a85f65,Supports collections with up to 10 products
c0c0df7d-8786-41ee-8907-1a11040f99dc,733fd831-b85f-471f-853f-ab43975661c9,One Slide(banner)
c0c0df7d-8786-41ee-8907-1a11040f99dc,733fd831-b85f-471f-853f-ab43975661c9,Country Filter
46972958-dff9-4e14-9add-10f12c05ae45,c382563a-9cd7-4b62-ae17-50c4073e47f3,additional: up to 1000 lines per export
46972958-dff9-4e14-9add-10f12c05ae45,c382563a-9cd7-4b62-ae17-50c4073e47f3,Free expert setup
76bf1942-05d7-432a-acae-a269ed0e8fa8,04aa830a-7517-42fa-be5e-84d449a85f65,10 Warnings
76bf1942-05d7-432a-acae-a269ed0e8fa8,04aa830a-7517-42fa-be5e-84d449a85f65,Supports collections with up to 100 products
c0c0df7d-8786-41ee-8907-1a11040f99dc,733fd831-b85f-471f-853f-ab43975661c9,Repeated Countdown timer
c0c0df7d-8786-41ee-8907-1a11040f99dc,733fd831-b85f-471f-853f-ab43975661c9,Custom css
f1bc361e-ea9c-4a03-ab4a-4c869ebf1e5a,c382563a-9cd7-4b62-ae17-50c4073e47f3,the same as the basic version
f1bc361e-ea9c-4a03-ab4a-4c869ebf1e5a,c382563a-9cd7-4b62-ae17-50c4073e47f3,additional: up to 10.000 lines per export
fdbb2714-c4a9-4c55-b486-14d06b1b11a9,9e6d517f-01ec-42c8-a660-7bef81b741da,For Shopify stores on any paid plan (development stores are free forever)
76bf1942-05d7-432a-acae-a269ed0e8fa8,04aa830a-7517-42fa-be5e-84d449a85f65,Warning locations and types
76bf1942-05d7-432a-acae-a269ed0e8fa8,04aa830a-7517-42fa-be5e-84d449a85f65,Fully customised design
c0c0df7d-8786-41ee-8907-1a11040f99dc,733fd831-b85f-471f-853f-ab43975661c9,Fully Customisable
c0c0df7d-8786-41ee-8907-1a11040f99dc,733fd831-b85f-471f-853f-ab43975661c9,24X7 support
f1bc361e-ea9c-4a03-ab4a-4c869ebf1e5a,c382563a-9cd7-4b62-ae17-50c4073e47f3,Free expert setup
fdbb2714-c4a9-4c55-b486-14d06b1b11a9,9e6d517f-01ec-42c8-a660-7bef81b741da,All features available without restrictions
fdbb2714-c4a9-4c55-b486-14d06b1b11a9,9e6d517f-01ec-42c8-a660-7bef81b741da,Technical support
76bf1942-05d7-432a-acae-a269ed0e8fa8,04aa830a-7517-42fa-be5e-84d449a85f65,Smart collections support
165a1e20-4346-4fb6-ba98-5ca2b33a004e,733fd831-b85f-471f-853f-ab43975661c9,Unlimited Slides
f1bc361e-ea9c-4a03-ab4a-4c869ebf1e5a,c382563a-9cd7-4b62-ae17-50c4073e47f3,Priority for feature requests
b4f9af4f-8b49-45b0-a3a3-e89a8b5b05ec,04aa830a-7517-42fa-be5e-84d449a85f65,100 Warnings
b4f9af4f-8b49-45b0-a3a3-e89a8b5b05ec,04aa830a-7517-42fa-be5e-84d449a85f65,Supports collections with up to 1000 products
b4f9af4f-8b49-45b0-a3a3-e89a8b5b05ec,04aa830a-7517-42fa-be5e-84d449a85f65,Warning locations and types
165a1e20-4346-4fb6-ba98-5ca2b33a004e,733fd831-b85f-471f-853f-ab43975661c9,20+ Animation In & Out
165a1e20-4346-4fb6-ba98-5ca2b33a004e,733fd831-b85f-471f-853f-ab43975661c9,Live Chat Support
b4f9af4f-8b49-45b0-a3a3-e89a8b5b05ec,04aa830a-7517-42fa-be5e-84d449a85f65,Fully customised design
b4f9af4f-8b49-45b0-a3a3-e89a8b5b05ec,04aa830a-7517-42fa-be5e-84d449a85f65,Smart collections support
9855b411-255c-4aa2-a87f-e1f4a4caf454,d07745e1-cbb3-4cbb-b6d8-9316e8319f5f,Product discovery chatbots
9855b411-255c-4aa2-a87f-e1f4a4caf454,d07745e1-cbb3-4cbb-b6d8-9316e8319f5f,List building chatbots
165a1e20-4346-4fb6-ba98-5ca2b33a004e,733fd831-b85f-471f-853f-ab43975661c9,"Priority, Urgent setup support"
9855b411-255c-4aa2-a87f-e1f4a4caf454,d07745e1-cbb3-4cbb-b6d8-9316e8319f5f,Customer support chatbots
9855b411-255c-4aa2-a87f-e1f4a4caf454,d07745e1-cbb3-4cbb-b6d8-9316e8319f5f,Email & Facebook Messenger remarketing
5d46fe7a-5127-4be1-9cb4-c89ad982e36a,aad768ae-c00d-4391-8e0c-84694c21ffb2,1yr store data up to 50k records
5d46fe7a-5127-4be1-9cb4-c89ad982e36a,aad768ae-c00d-4391-8e0c-84694c21ffb2,Daily data sync
5d46fe7a-5127-4be1-9cb4-c89ad982e36a,aad768ae-c00d-4391-8e0c-84694c21ffb2,5 live target groups
5d46fe7a-5127-4be1-9cb4-c89ad982e36a,aad768ae-c00d-4391-8e0c-84694c21ffb2,10 active syncs
5d46fe7a-5127-4be1-9cb4-c89ad982e36a,aad768ae-c00d-4391-8e0c-84694c21ffb2,Insights w/Demographics
5d46fe7a-5127-4be1-9cb4-c89ad982e36a,aad768ae-c00d-4391-8e0c-84694c21ffb2,Auto-analysis & Gudies
6761aef3-c12f-417d-8a16-b1c3e0a74933,aad768ae-c00d-4391-8e0c-84694c21ffb2,All in Starter +
6761aef3-c12f-417d-8a16-b1c3e0a74933,aad768ae-c00d-4391-8e0c-84694c21ffb2,3yrs store data up to 350k records
6761aef3-c12f-417d-8a16-b1c3e0a74933,aad768ae-c00d-4391-8e0c-84694c21ffb2,30+ target templates
6761aef3-c12f-417d-8a16-b1c3e0a74933,aad768ae-c00d-4391-8e0c-84694c21ffb2,Holiday & Season targets
6761aef3-c12f-417d-8a16-b1c3e0a74933,aad768ae-c00d-4391-8e0c-84694c21ffb2,10 live target groups
6761aef3-c12f-417d-8a16-b1c3e0a74933,aad768ae-c00d-4391-8e0c-84694c21ffb2,10 active syncs
10b54b5d-0730-4221-ac3b-1e8cd433352e,aad768ae-c00d-4391-8e0c-84694c21ffb2,All in Premium +
10b54b5d-0730-4221-ac3b-1e8cd433352e,aad768ae-c00d-4391-8e0c-84694c21ffb2,Full store history up to 1mm records
10b54b5d-0730-4221-ac3b-1e8cd433352e,aad768ae-c00d-4391-8e0c-84694c21ffb2,Custom target builder
10b54b5d-0730-4221-ac3b-1e8cd433352e,aad768ae-c00d-4391-8e0c-84694c21ffb2,20 live target groups
10b54b5d-0730-4221-ac3b-1e8cd433352e,aad768ae-c00d-4391-8e0c-84694c21ffb2,Unlimited syncs (email & ads)
10b54b5d-0730-4221-ac3b-1e8cd433352e,aad768ae-c00d-4391-8e0c-84694c21ffb2,Exporting
1a0e561f-6bd3-4510-9534-a3516432e674,aad768ae-c00d-4391-8e0c-84694c21ffb2,All in Business +
d8640a18-0826-4ff2-ac28-ddd5c17c67eb,7932e175-8298-411e-b0b8-01d36475458b,Unlimited Catalogs
d8640a18-0826-4ff2-ac28-ddd5c17c67eb,7932e175-8298-411e-b0b8-01d36475458b,Unlimited Products
1a0e561f-6bd3-4510-9534-a3516432e674,aad768ae-c00d-4391-8e0c-84694c21ffb2,Personalized onboard & consultation
9d9b8452-2544-4cf1-8ad4-e34826ceec92,736907d6-f873-4602-840a-c8f1c4699795,Fully customizable banner
9d9b8452-2544-4cf1-8ad4-e34826ceec92,736907d6-f873-4602-840a-c8f1c4699795,Optional link to the bar
9d9b8452-2544-4cf1-8ad4-e34826ceec92,736907d6-f873-4602-840a-c8f1c4699795,Custom CSS
d8640a18-0826-4ff2-ac28-ddd5c17c67eb,7932e175-8298-411e-b0b8-01d36475458b,Free Cloud storage
d8640a18-0826-4ff2-ac28-ddd5c17c67eb,7932e175-8298-411e-b0b8-01d36475458b,+6 pro templates
9d9b8452-2544-4cf1-8ad4-e34826ceec92,736907d6-f873-4602-840a-c8f1c4699795,Background Images
9d9b8452-2544-4cf1-8ad4-e34826ceec92,736907d6-f873-4602-840a-c8f1c4699795,Emoji Support
d8640a18-0826-4ff2-ac28-ddd5c17c67eb,7932e175-8298-411e-b0b8-01d36475458b,Front-Back page designer
d8640a18-0826-4ff2-ac28-ddd5c17c67eb,7932e175-8298-411e-b0b8-01d36475458b,24/7 support
9d9b8452-2544-4cf1-8ad4-e34826ceec92,736907d6-f873-4602-840a-c8f1c4699795,10 Email Captures
d8640a18-0826-4ff2-ac28-ddd5c17c67eb,7932e175-8298-411e-b0b8-01d36475458b,Custom template (on demand)
70ab61e6-9cab-4162-a0c7-9d2e80b128f6,736907d6-f873-4602-840a-c8f1c4699795,Basic plan plus...
70ab61e6-9cab-4162-a0c7-9d2e80b128f6,736907d6-f873-4602-840a-c8f1c4699795,Unlimited Active Banners
70ab61e6-9cab-4162-a0c7-9d2e80b128f6,736907d6-f873-4602-840a-c8f1c4699795,Unlimited Email Captures
70ab61e6-9cab-4162-a0c7-9d2e80b128f6,736907d6-f873-4602-840a-c8f1c4699795,Page Targeting
70ab61e6-9cab-4162-a0c7-9d2e80b128f6,736907d6-f873-4602-840a-c8f1c4699795,Scheduling
7986648c-b0b4-45b6-bc79-591ffb6f07a8,746466b9-7883-49ac-812a-ffbbdbd4e490,"1,500 monthly searches"
a0fd9ba4-0af6-4279-901f-ee8957becbc9,f3ffe5e8-6333-4a5a-a335-4f6ebcaf31b1,Unlimited Clicks
7986648c-b0b4-45b6-bc79-591ffb6f07a8,746466b9-7883-49ac-812a-ffbbdbd4e490,Unlimited products
7986648c-b0b4-45b6-bc79-591ffb6f07a8,746466b9-7883-49ac-812a-ffbbdbd4e490,All features
8360e696-8035-4ea4-b35e-d24fb7f05f7b,9dfa400e-36d3-4490-89c9-0699887afe61,Track unlimited 'Tracking Code'
a0fd9ba4-0af6-4279-901f-ee8957becbc9,f3ffe5e8-6333-4a5a-a335-4f6ebcaf31b1,Fixed/Sticky ATC Button Bar
a0fd9ba4-0af6-4279-901f-ee8957becbc9,f3ffe5e8-6333-4a5a-a335-4f6ebcaf31b1,Sticky Cart
7986648c-b0b4-45b6-bc79-591ffb6f07a8,746466b9-7883-49ac-812a-ffbbdbd4e490,ROI guarantee
7986648c-b0b4-45b6-bc79-591ffb6f07a8,746466b9-7883-49ac-812a-ffbbdbd4e490,Email support
b200ab36-dd90-4eaa-9774-cfd1235c6989,24b320a6-c19a-44f9-a421-708645d58a65,5 custom conversion triggers
baeb879c-2bda-469c-8c95-42df96b17afa,7278e046-96f5-4863-ac5f-641c9ed52d5f,Create 1 bundle
baeb879c-2bda-469c-8c95-42df96b17afa,7278e046-96f5-4863-ac5f-641c9ed52d5f,Analytics & AOV monitoring
bafb51a5-79e2-475d-8240-2fa10973ce0b,4d061c79-cd95-417b-b26f-228f180fface,Up to 100 Emails/month
bafb51a5-79e2-475d-8240-2fa10973ce0b,4d061c79-cd95-417b-b26f-228f180fface,Up to 5 Email Templates
a0fd9ba4-0af6-4279-901f-ee8957becbc9,f3ffe5e8-6333-4a5a-a335-4f6ebcaf31b1,Quick Buy
a0fd9ba4-0af6-4279-901f-ee8957becbc9,f3ffe5e8-6333-4a5a-a335-4f6ebcaf31b1,Sticky Checkout Bar
023f59b7-4136-46ce-902a-393b69a1f958,746466b9-7883-49ac-812a-ffbbdbd4e490,"10,000 monthly searches"
b200ab36-dd90-4eaa-9774-cfd1235c6989,24b320a6-c19a-44f9-a421-708645d58a65,All events tracking
b200ab36-dd90-4eaa-9774-cfd1235c6989,24b320a6-c19a-44f9-a421-708645d58a65,Assistance for setting up
baeb879c-2bda-469c-8c95-42df96b17afa,7278e046-96f5-4863-ac5f-641c9ed52d5f,Dynamic discount pricing
baeb879c-2bda-469c-8c95-42df96b17afa,7278e046-96f5-4863-ac5f-641c9ed52d5f,Swappable product bundle options
9d7fb761-16ea-4ebd-84fc-7e0dda5b0101,4d061c79-cd95-417b-b26f-228f180fface,Up to 500 Emails/month
a0fd9ba4-0af6-4279-901f-ee8957becbc9,f3ffe5e8-6333-4a5a-a335-4f6ebcaf31b1,Priority Support
023f59b7-4136-46ce-902a-393b69a1f958,746466b9-7883-49ac-812a-ffbbdbd4e490,Unlimited products
023f59b7-4136-46ce-902a-393b69a1f958,746466b9-7883-49ac-812a-ffbbdbd4e490,All features
b200ab36-dd90-4eaa-9774-cfd1235c6989,24b320a6-c19a-44f9-a421-708645d58a65,Email Support
ff825249-7eb1-46f2-ac01-a62031830bfc,7278e046-96f5-4863-ac5f-641c9ed52d5f,Create 10 bundles
9d7fb761-16ea-4ebd-84fc-7e0dda5b0101,4d061c79-cd95-417b-b26f-228f180fface,Up to 10 Email Templates
023f59b7-4136-46ce-902a-393b69a1f958,746466b9-7883-49ac-812a-ffbbdbd4e490,ROI guarantee
023f59b7-4136-46ce-902a-393b69a1f958,746466b9-7883-49ac-812a-ffbbdbd4e490,Email support
ff825249-7eb1-46f2-ac01-a62031830bfc,7278e046-96f5-4863-ac5f-641c9ed52d5f,Analytics & AOV monitoring
ff825249-7eb1-46f2-ac01-a62031830bfc,7278e046-96f5-4863-ac5f-641c9ed52d5f,Dynamic discount pricing
ef626cab-4826-42e5-b8cb-512fabcc4a7f,4d061c79-cd95-417b-b26f-228f180fface,Up To 5000 Emails/month
ef626cab-4826-42e5-b8cb-512fabcc4a7f,4d061c79-cd95-417b-b26f-228f180fface,Unlimited Email Templates
5c26db37-16ea-4655-b928-8c2c18beab10,06f35f83-c683-4d1a-8b6c-793d6590d4ed,Unlimited links
aefdf31a-8b3c-432b-a05d-3fdb7b4de328,7804efae-a796-462a-892f-5314eb88d0d6,"Unlimited video exports, downloads and revisions"
ff825249-7eb1-46f2-ac01-a62031830bfc,7278e046-96f5-4863-ac5f-641c9ed52d5f,Swappable product bundle options
ef626cab-4826-42e5-b8cb-512fabcc4a7f,4d061c79-cd95-417b-b26f-228f180fface,Support via Email
040b28e6-fb05-4b98-9845-c764dde1f567,746466b9-7883-49ac-812a-ffbbdbd4e490,"40,000 monthly searches"
040b28e6-fb05-4b98-9845-c764dde1f567,746466b9-7883-49ac-812a-ffbbdbd4e490,Unlimited products
5c26db37-16ea-4655-b928-8c2c18beab10,06f35f83-c683-4d1a-8b6c-793d6590d4ed,Bulk Editor
5c26db37-16ea-4655-b928-8c2c18beab10,06f35f83-c683-4d1a-8b6c-793d6590d4ed,Click Tracking
aefdf31a-8b3c-432b-a05d-3fdb7b4de328,7804efae-a796-462a-892f-5314eb88d0d6,All automations features
e1076d56-4fa4-4ddf-bc5a-7670b0764c3f,7278e046-96f5-4863-ac5f-641c9ed52d5f,Unlimited bundles
e1076d56-4fa4-4ddf-bc5a-7670b0764c3f,7278e046-96f5-4863-ac5f-641c9ed52d5f,Analytics & AOV monitoring
7fa489c0-0ad6-4da8-87c6-073c07826da3,4d061c79-cd95-417b-b26f-228f180fface,"Up to 100,000 Emails/month"
7fa489c0-0ad6-4da8-87c6-073c07826da3,4d061c79-cd95-417b-b26f-228f180fface,Unlimited Email Templates
7fa489c0-0ad6-4da8-87c6-073c07826da3,4d061c79-cd95-417b-b26f-228f180fface,File Attachments
040b28e6-fb05-4b98-9845-c764dde1f567,746466b9-7883-49ac-812a-ffbbdbd4e490,All features
040b28e6-fb05-4b98-9845-c764dde1f567,746466b9-7883-49ac-812a-ffbbdbd4e490,ROI guarantee
6855af68-f223-4406-b7da-1c6cfd1772bc,06f35f83-c683-4d1a-8b6c-793d6590d4ed,Variant Level Links
b8ffe6b1-a3eb-4d14-a497-22fb6dea8c66,a54b885f-b7d1-43ad-8012-96c2f145e9fa,We offer a reduced rate of $7.50/month to existing customers of Product Reviews Addon!
aefdf31a-8b3c-432b-a05d-3fdb7b4de328,7804efae-a796-462a-892f-5314eb88d0d6,Cancel at any time
aefdf31a-8b3c-432b-a05d-3fdb7b4de328,7804efae-a796-462a-892f-5314eb88d0d6,Customer support
e1076d56-4fa4-4ddf-bc5a-7670b0764c3f,7278e046-96f5-4863-ac5f-641c9ed52d5f,Dynamic discount pricing
e1076d56-4fa4-4ddf-bc5a-7670b0764c3f,7278e046-96f5-4863-ac5f-641c9ed52d5f,Swappable product bundle options
7fa489c0-0ad6-4da8-87c6-073c07826da3,4d061c79-cd95-417b-b26f-228f180fface,Support
040b28e6-fb05-4b98-9845-c764dde1f567,746466b9-7883-49ac-812a-ffbbdbd4e490,Email support
040b28e6-fb05-4b98-9845-c764dde1f567,746466b9-7883-49ac-812a-ffbbdbd4e490,Unbranded
6855af68-f223-4406-b7da-1c6cfd1772bc,06f35f83-c683-4d1a-8b6c-793d6590d4ed,Multiple Links per Product
6855af68-f223-4406-b7da-1c6cfd1772bc,06f35f83-c683-4d1a-8b6c-793d6590d4ed,Chrome Extension Product Importer
aefdf31a-8b3c-432b-a05d-3fdb7b4de328,7804efae-a796-462a-892f-5314eb88d0d6,Lifetime license
97b5ba2c-2ffd-407a-9242-f0809bf4bb77,7804efae-a796-462a-892f-5314eb88d0d6,"Unlimited video exports, downloads and revisions"
ba125aba-4f3a-482d-b2f1-5af4c535fcf6,746466b9-7883-49ac-812a-ffbbdbd4e490,"100,000 monthly searches"
a4d8a466-4cae-40c4-b818-5b56bc0a3aeb,06f35f83-c683-4d1a-8b6c-793d6590d4ed,For stores under the Shopify trial period.
8f2aaa49-19b6-4969-96f0-5e9572873478,8f3ad52d-dfa2-4517-971a-a787066c6a61,Embed Request-a-Quote button.
8f2aaa49-19b6-4969-96f0-5e9572873478,8f3ad52d-dfa2-4517-971a-a787066c6a61,"Cart, PDF and Checkout button in emails."
97b5ba2c-2ffd-407a-9242-f0809bf4bb77,7804efae-a796-462a-892f-5314eb88d0d6,All automations features
97b5ba2c-2ffd-407a-9242-f0809bf4bb77,7804efae-a796-462a-892f-5314eb88d0d6,New daily product videos
ba125aba-4f3a-482d-b2f1-5af4c535fcf6,746466b9-7883-49ac-812a-ffbbdbd4e490,Unlimited products
ba125aba-4f3a-482d-b2f1-5af4c535fcf6,746466b9-7883-49ac-812a-ffbbdbd4e490,All features
a4d8a466-4cae-40c4-b818-5b56bc0a3aeb,06f35f83-c683-4d1a-8b6c-793d6590d4ed,Unlimited links.
8f2aaa49-19b6-4969-96f0-5e9572873478,8f3ad52d-dfa2-4517-971a-a787066c6a61,Edit email template
8f2aaa49-19b6-4969-96f0-5e9572873478,8f3ad52d-dfa2-4517-971a-a787066c6a61,Hide Checkout button.
8f2aaa49-19b6-4969-96f0-5e9572873478,8f3ad52d-dfa2-4517-971a-a787066c6a61,Track clicks & conversions.
97b5ba2c-2ffd-407a-9242-f0809bf4bb77,7804efae-a796-462a-892f-5314eb88d0d6,Customer support
97b5ba2c-2ffd-407a-9242-f0809bf4bb77,7804efae-a796-462a-892f-5314eb88d0d6,Lifetime license
ba125aba-4f3a-482d-b2f1-5af4c535fcf6,746466b9-7883-49ac-812a-ffbbdbd4e490,ROI guarantee
ba125aba-4f3a-482d-b2f1-5af4c535fcf6,746466b9-7883-49ac-812a-ffbbdbd4e490,Email  support
ba125aba-4f3a-482d-b2f1-5af4c535fcf6,746466b9-7883-49ac-812a-ffbbdbd4e490,Unbranded
ba125aba-4f3a-482d-b2f1-5af4c535fcf6,746466b9-7883-49ac-812a-ffbbdbd4e490,Priority support
74155b4b-14bf-462c-8447-4e01c69a2dea,0355b257-d3d5-499c-83dc-6c33e044296a,Stock taking at one location
74155b4b-14bf-462c-8447-4e01c69a2dea,0355b257-d3d5-499c-83dc-6c33e044296a,100 product variants per stock take
46a7bb95-c135-42ab-906f-90b848325b96,0355b257-d3d5-499c-83dc-6c33e044296a,Stock taking at 2 locations
46a7bb95-c135-42ab-906f-90b848325b96,0355b257-d3d5-499c-83dc-6c33e044296a,No limit on product variants
7300c7fd-a647-4be5-990d-f923ce9061a4,36143323-efe7-42e6-bd59-256c35c0d742,Edit all product details
7300c7fd-a647-4be5-990d-f923ce9061a4,36143323-efe7-42e6-bd59-256c35c0d742,Delete product details
7300c7fd-a647-4be5-990d-f923ce9061a4,36143323-efe7-42e6-bd59-256c35c0d742,Duplicate product details
a796434b-e3f1-4f68-b158-8744e3aaf87e,0355b257-d3d5-499c-83dc-6c33e044296a,Stock taking at 5 locations
a796434b-e3f1-4f68-b158-8744e3aaf87e,0355b257-d3d5-499c-83dc-6c33e044296a,No limit on product variants
7300c7fd-a647-4be5-990d-f923ce9061a4,36143323-efe7-42e6-bd59-256c35c0d742,Unlimited bulk actions
2a7b55ef-b796-49e3-989e-b3023f6d5c5d,0355b257-d3d5-499c-83dc-6c33e044296a,Stock taking at unlimited locations
2a7b55ef-b796-49e3-989e-b3023f6d5c5d,0355b257-d3d5-499c-83dc-6c33e044296a,No limit on product variants
62d73cf0-9194-43d1-aa28-d5dee1820bee,f8cbf3fe-71ce-472f-8d77-ec39e6a2c0fa,1 Location
62d73cf0-9194-43d1-aa28-d5dee1820bee,f8cbf3fe-71ce-472f-8d77-ec39e6a2c0fa,Customer self-scheduling
62d73cf0-9194-43d1-aa28-d5dee1820bee,f8cbf3fe-71ce-472f-8d77-ec39e6a2c0fa,Unlimited appointments
62d73cf0-9194-43d1-aa28-d5dee1820bee,f8cbf3fe-71ce-472f-8d77-ec39e6a2c0fa,Confirmation and pickup SMS messages
62d73cf0-9194-43d1-aa28-d5dee1820bee,f8cbf3fe-71ce-472f-8d77-ec39e6a2c0fa,SMS marketing campaigns
cdd38364-58fd-4d7f-a399-593effa24a4a,8a8a7487-5a63-4f95-aff2-5b9f2566a34b,Single option for donation.
